price,brand,model,year,mileage,engine_size,city,fuel_type,transmission,condition,owners,scraped_at
16900,Toyota,Camry,2006,268000,3.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:31
13700,Opel,Astra,2008,220000,1.8,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:31
23400,Hyundai,Elantra,2018,193121,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:31
50500,Changan,Qiyuan Q07,2020,0,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:31
13700,Ford,Transit,1999,230000,2.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:31
65900,Toyota,Avalon,2025,0,2.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:31
54400,Land,Rover RR Evoque,2019,93000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:31
28000,Mitsubishi,Pajero,2008,63400,3.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:31
11000,LADA,(VAZ) Niva,2015,140000,1.7,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:31
8100,BMW,525,2020,286542,2.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:31
4500,LADA,(VAZ) 2107,2020,72564,1.6,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:31
8400,Mercedes,ML 320,2020,278000,3.2,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:31
30000,Changan,Qiyuan Q05,2020,0,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:31
26000,Lexus,LX 470,2020,292000,4.7,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:31
5300,LADA,(VAZ) 2106,2020,267000,1.6,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:31
5600,GAZ,"3110 ""Volga""",2020,450000,2.1,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:31
5000,LADA,(VAZ) 2107,2020,20008,1.6,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:31
69900,Jeep,Wrangler,2023,20400,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:31
21400,Hyundai,Sonata,2008,240000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:31
70550,Porsche,Cayenne S,2020,226000,2.9,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:31
12200,Mercedes,E 320,2020,242000,3.2,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:31
12200,Mercedes,C 200,2002,300000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:31
23000,Cadillac,CTS,2014,240000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:31
45800,Mitsubishi,Outlander Sport,2025,0,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:35
38300,Toyota,Hilux,2021,293944,2.4,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:35
342720,Land,Rover Range Rover,2024,0,3.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:35
11900,Toyota,Prius,2008,270676,1.5,Sumqayıt,benzin,avtomat,yaxsi,1,2026-02-03 23:25:35
34500,Changan,Uni-Z,2025,0,1.5,Gəncə,benzin,avtomat,yaxsi,1,2026-02-03 23:25:35
61500,Honda,CR-V,2025,2800,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:35
34000,Changan,Uni-Z,2025,0,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:35
197200,Mercedes,GLS 450 4MATIC,2025,0,3.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:35
24999,Mercedes,E 350,2020,235000,3.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:35
20000,KamAz,65115,2020,580000,11.0,Mingəçevir,benzin,avtomat,yaxsi,1,2026-02-03 23:25:35
20500,Mercedes,E 350,2020,223000,3.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:35
12000,Mercedes,Vito 111 CDI,2001,400000,2.1,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:35
38500,Toyota,Camry,2018,138000,2.5,Gəncə,benzin,avtomat,yaxsi,1,2026-02-03 23:25:35
20500,Ford,Transit,2008,220000,2.4,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:35
31800,Mercedes,C 200,2002,187000,2.0,Sumqayıt,benzin,avtomat,yaxsi,1,2026-02-03 23:25:35
10800,Mercedes,C 220,2020,450000,2.2,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:35
12500,Khazar,LD,2020,250000,1.7,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:35
47500,Toyota,Land Cruiser Prado,2014,125670,2.7,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:35
36500,Mercedes,C 300,2020,128000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:35
3500,LADA,(VAZ) 2106,2020,212350,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:35
67900,Mazda,CX-60,2020,11200,2.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:35
13800,Chevrolet,Cruze,2015,288000,1.4,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:35
25500,DAF,105 XF,2011,999870,13.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:35
28000,Changan,Qiyuan Q05,2020,0,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:35
47260,Toyota,Land Cruiser,2012,219000,4.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:35
50200,Geely,Monjaro,2025,0,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:35
27500,BMW,430,2020,183213,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:35
45500,Changan,Qiyuan Q07,2020,0,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:35
8100,LADA,(VAZ) Priora,2008,423000,1.6,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:35
48900,Lexus,GX 460,2020,190000,4.6,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:35
13900,Hyundai,Sonata,2005,153000,2.4,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:35
4800,Renault,Megane,2008,336800,1.6,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:35
70000,Mercedes,GL 350 4MATIC,2015,175000,3.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:35
58500,JMC,Touring,2025,0,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:39
46899,Changan,Qiyuan Q07,2020,0,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:39
41500,Fiat,Doblo,2025,0,1.6,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:39
25500,BYD,Qin Plus,2025,0,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:39
72250,Land,Rover Range Rover,2018,116000,3.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:39
181900,Mercedes,S 580 4MATIC,2021,40000,4.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:39
36000,Hyundai,Elantra,2023,51850,1.6,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:39
24400,Kia,Sportage,2014,141000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:39
139400,Mercedes,GLE 450 e 4MATIC,2023,20000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:39
275400,Mercedes,G 63 AMG,2018,79260,4.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:39
41000,Hyundai,Tucson,2022,92000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:39
16000,LADA,(VAZ) Granta,2024,74511,1.6,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:39
18900,Ford,Fusion (North America),2019,199797,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:39
6500,LADA,(VAZ) 2107,2020,26791,1.7,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:39
13000,Mercedes,C 200,2002,350000,1.8,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:39
21700,Ford,Fusion (North America),2018,125000,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:39
16900,Toyota,Aqua,2019,171000,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:39
9200,BMW,523,2020,369886,2.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:39
16800,Kia,Cerato,2012,223410,1.6,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:39
22500,Toyota,Corolla Fielder,2016,243000,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:39
6700,LADA,(VAZ) Niva,2008,400000,1.7,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:39
32500,Changan,Uni-Z,2025,0,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:39
20000,Lincoln,MKZ,2016,217000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:39
66500,Hyundai,Grandeur,2023,97500,1.6,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:39
32400,Tesla,Model 3,2020,3202327500,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:39
28500,Mitsubishi,Pajero,2013,170000,3.8,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:39
24500,Mercedes,Sprinter 315,2020,186000,2.2,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:39
2900,LADA,(VAZ) 2107,2020,203000,1.6,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:39
24700,Toyota,Highlander,2011,342000,3.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:39
25500,Chevrolet,Equinox,2018,171000,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:39
80750,Geely,Galaxy M9,2020,0,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:39
53000,Land,Rover Range Rover,2016,176000,3.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:39
33500,VGV,U75 Plus,2025,0,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:42
19900,Fiat,Doblo,2019,141441,1.4,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:42
44591,Nissan,Teana,2026,0,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:42
26500,Mitsubishi,Outlander,2015,240000,3.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:42
25500,Kia,K5,2020,125000,1.7,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:42
12900,Kia,Rio,2014,390000,1.1,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:42
17000,Mini,Countryman,2014,188000,1.6,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:42
8500,Mercedes,C 180,2020,390000,1.8,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:42
19500,Hyundai,Sonata,2011,228722,2.4,Gəncə,benzin,avtomat,yaxsi,1,2026-02-03 23:25:42
37000,Volkswagen,ID.6 Crozz,2022,202250000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:42
33000,Changan,Uni-Z,2025,0,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:42
365500,Mercedes,G 63 AMG,2021,45000,4.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:42
10000,Kia,Rio,2005,306000,1.4,Şəki,benzin,avtomat,yaxsi,1,2026-02-03 23:25:42
29200,Changan,Eado,2025,0,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:42
96000,Li,Auto L9,2020,20000,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:42
20800,Toyota,Aqua,2019,110050,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:42
37500,Skoda,Kodiaq RS,2022,78000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:42
11900,Mercedes,C 240,2020,350000,2.4,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:42
30800,Mercedes,E 220,2020,270000,2.1,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:42
60500,Kia,Sorento,2022,66000,1.6,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:42
8800,LADA,(VAZ) Niva,2012,308260,1.7,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:42
83300,Land,Rover Range Rover,2018,145000,3.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:42
10000,BMW,525,2020,238000,2.5,Gəncə,benzin,avtomat,yaxsi,1,2026-02-03 23:25:42
28700,Honda,Insight,2021,62000,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:42
41000,Kia,Sorento,2018,156214,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:42
43500,Kia,Sorento,2017,150780,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:42
5700,LADA,(VAZ) 2115,2020,229000,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:42
13900,Mercedes,E 270,2020,450000,2.7,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:42
18000,Kia,Optima,2012,262338,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:42
21500,Ford,Fusion (North America),2020,65000,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:42
38500,Mercedes,S 350,2020,217777,3.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:42
21500,Kia,Forte,2017,110000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:42
17500,Ford,Transit,2007,254000,2.4,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:42
28300,Ford,Transit,2013,199500,2.2,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:42
79900,Hyundai,Santa Fe,2025,0,1.6,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:45
61900,GAC,S7,2020,0,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:45
100188,Mini,Cooper S,2025,0,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:45
23800,Ford,Fusion (North America),2018,120456,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:45
80000,Li,Auto L7,2020,10000,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:45
46900,Hyundai,Santa Fe,2023,53800,1.6,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:45
14800,BMW,528,2020,112500,2.8,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:45
42400,Toyota,Frontlander,2025,455,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:45
12900,Mercedes,E 280,2020,567800,2.8,Sumqayıt,benzin,avtomat,yaxsi,1,2026-02-03 23:25:45
23500,Mazda,6,2020,270000,2.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:45
53900,Hyundai,Sonata,2024,62000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:45
399500,Mercedes,G 63 AMG,2023,18000,4.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:45
12800,Hyundai,Sonata,2007,289600,2.4,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:45
25000,Land,Rover Discovery,2008,254000,4.4,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:45
11500,Volkswagen,Touareg,2004,300000,3.2,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:45
86700,Denza,Z9 GT,2025,20257400,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:45
28900,Volkswagen,Touareg,2013,152200,3.6,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:45
48450,BMW,X5,2020,189000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:45
24700,Kia,Sorento,2013,170000,2.4,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:45
4700,LADA,(VAZ) 2107,2020,15000,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:45
61500,Mercedes,E 200,2002,65000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:45
38500,Mercedes,S 500,2020,123000,4.7,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:45
81600,BMW,530e,2022,51585,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:45
7500,Mazda,Tribute,2004,318400,3.0,Gəncə,benzin,avtomat,yaxsi,1,2026-02-03 23:25:45
13500,Nissan,Teana,2008,335000,2.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:45
35500,Hyundai,Avante,2023,114850,1.6,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:45
45900,Changan,Qiyuan Q07,2020,0,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:45
16720,BMW,750,2020,248000,4.8,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:45
16500,Ford,Fusion (North America),2014,198000,2.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:45
16400,Chevrolet,Cruze,2017,106500,1.4,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:45
88060,Land,Rover Range Rover,2019,99000,3.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:45
16300,Toyota,Corolla,2017,82000,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:45
12700,Mercedes,C 230,2020,291902,2.3,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:45
44000,BMW,530,2020,115000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:45
85000,Li,Auto L7,2020,0,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:45
49900,Changan,Uni-K iDD,2024,0,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:47
92820,Alfa,Romeo Stelvio,2023,0,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:47
57900,Geely,Monjaro,2025,0,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:47
44900,Kia,Sorento,2018,160000,2.2,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:47
75650,Mercedes,E 300 e,2022,78000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:47
23500,BYD,Destroyer 05,2020,0,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:47
12200,Mercedes,C 180,2020,327000,1.8,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:47
48000,Toyota,Camry,2023,55000,2.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:47
25900,Nissan,X-Trail,2015,128000,2.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:47
3600,LADA,(VAZ) 2107,2020,35000,1.6,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:47
20000,Kia,K3,2020,128748,1.6,Sumqayıt,benzin,avtomat,yaxsi,1,2026-02-03 23:25:47
5500,LADA,(VAZ) 2107,2020,67000,1.6,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:47
23000,JAC,JS4,2020,0,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:47
10800,Mercedes,C 240,2020,586000,2.4,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:47
51000,BMW,520,2020,117000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:47
107700,Li,Auto L9,2020,13000,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:47
14500,KamAz,5511,2020,500000,11.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:47
30000,Changan,Qiyuan A05,2020,0,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:47
9000,Mercedes,C 230,2020,340000,2.3,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:47
22000,Ford,Escape,2017,205191,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:47
10000,Nissan,Maxima,2004,195000,3.0,Gəncə,benzin,avtomat,yaxsi,1,2026-02-03 23:25:47
38200,Toyota,Land Cruiser Prado,2012,260000,2.7,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:47
34000,Ducati,1199 Panigale S,2020,315000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:47
61000,Land,Rover Range Rover,2015,244450,3.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:47
83300,Audi,RS7,2020,92000,4.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:47
4500,LADA,(VAZ) Niva,2020,438000,1.7,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:47
22900,Kia,Stonic,2019,35000,1.4,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:47
6900,Mercedes,C 220,2020,398000,2.2,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:47
9100,Mercedes,C 180,2020,250000,1.8,Gəncə,benzin,avtomat,yaxsi,1,2026-02-03 23:25:47
17500,BMW,525,2020,285000,2.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:47
10900,BMW,318,2020,340000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:47
75900,Skoda,Superb,2025,0,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:51
27000,Changan,Qiyuan A05,2020,0,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:51
31000,Changan,Uni-T,2022,55000,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:51
48300,Changan,Qiyuan Q07,2020,7500,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:51
15800,Hyundai,Sonata,2008,234546,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:51
40700,Changan,Qiyuan Q07,2020,3600,1.5,Sumqayıt,benzin,avtomat,yaxsi,1,2026-02-03 23:25:51
157000,Mercedes,S 450 4MATIC,2018,125000,3.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:51
23000,Kia,Optima,2015,193000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:51
35000,Toyota,Land Cruiser,2011,305000,4.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:51
39950,Mercedes,GLA 45 AMG 4MATIC,2015,131000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:51
19900,Toyota,Prius,2014,125000,1.8,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:51
10900,Chevrolet,Cruze,2013,270000,1.4,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:51
10500,Mitsubishi,Pajero,2002,400000,3.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:51
10700,Kia,Rio,2006,271000,1.5,Sumqayıt,benzin,avtomat,yaxsi,1,2026-02-03 23:25:51
21404,LADA,(VAZ) Granta,2024,60000,1.6,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:51
26000,Kia,Sorento,2010,110000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:51
28100,Changan,Eado,2025,0,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:51
18999,BMW,530,2020,268000,3.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:51
26000,Ford,Transit,2008,281000,2.4,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:51
28500,Kia,Forte,2021,67500,1.6,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:51
12900,Chevrolet,Cruze,2014,175057,1.4,Gəncə,benzin,avtomat,yaxsi,1,2026-02-03 23:25:51
27500,Mercedes,E 250,2020,267000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:51
43900,Changan,Qiyuan Q07,2020,7000,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:51
29500,Kia,Forte,2022,37000,1.6,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:51
33500,Tesla,Model S,2015,201551658,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:51
98600,Land,Rover Range Rover,2018,105573,3.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:51
26800,Audi,A6,2020,158000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:51
6500,Mercedes,C 180,2020,550000,1.8,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:51
54000,Kia,Sportage,2024,42000,1.6,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:51
26500,Toyota,Fortuner,2013,320000,2.7,Sumqayıt,benzin,avtomat,yaxsi,1,2026-02-03 23:25:51
9200,Mercedes,C 200,2001,254885,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:51
25700,Hyundai,Accent,2020,98300,1.6,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:51
87000,FAW,Tiger VN,2024,0,2.3,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:56
74999,Mercedes,G 55 AMG,2009,137000,5.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:56
195795,Mercedes,GLE 400 e 4MATIC,2025,0,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:56
32800,Changan,Qiyuan A05,2020,0,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:56
75650,Mercedes,C 200 d,2022,30000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:56
23000,Mercedes,Sprinter 315,2020,330000,2.2,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:56
9500,LADA,(VAZ) 2107,2020,63743,1.6,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:56
36000,Changan,Uni-Z,2025,0,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:56
35000,Ford,Mustang,2017,143232,2.3,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:56
45700,Changan,Qiyuan Q07,2020,0,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:56
28500,Land,Rover Discovery Sport,2016,135000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:56
25000,Ford,Fusion (North America),2017,196000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:56
5500,Opel,Vectra,1996,450000,1.8,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:56
17500,Mitsubishi,Pajero,2007,343000,3.0,Sumqayıt,benzin,avtomat,yaxsi,1,2026-02-03 23:25:56
25800,Kia,Optima,2018,123000,2.0,Gəncə,benzin,avtomat,yaxsi,1,2026-02-03 23:25:56
29300,Hyundai,Sonata,2018,115000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:25:56
